age;job;marital;education;default;balance;housing;loan;contact;day;month;duration;campaign;pdays;previous;poutcome;y;ID
34;admin.;married;secondary;no;626;yes;no;cellular;14;may;142;2;-1;0;nonexistent;no;23202
57;blue-collar;single;primary;no;739;yes;no;cellular;14;may;172;2;364;1;failure;no;23203
29;technician;single;secondary;no;1331;yes;yes;cellular;14;may;246;1;-1;0;nonexistent;no;23204
40;services;single;secondary;no;573;yes;no;cellular;14;may;329;1;-1;0;nonexistent;no;23205
31;blue-collar;single;secondary;no;953;yes;no;cellular;14;may;479;1;346;2;success;yes;23206
31;management;married;tertiary;no;183;yes;yes;cellular;14;may;46;3;-1;0;nonexistent;no;23207
47;management;married;secondary;no;177;yes;no;cellular;14;may;95;3;-1;0;nonexistent;no;23208
32;blue-collar;single;primary;no;398;yes;no;cellular;14;may;209;2;-1;0;nonexistent;no;23209
33;admin.;single;secondary;no;315;yes;yes;cellular;14;may;888;3;-1;0;nonexistent;yes;23210
50;management;married;tertiary;no;451;yes;no;cellular;14;may;441;3;-1;0;nonexistent;no;23211
31;blue-collar;married;primary;no;42;yes;no;cellular;14;may;185;3;-1;0;nonexistent;no;23212
60;blue-collar;married;primary;no;2147;no;no;telephone;14;may;213;1;-1;0;nonexistent;no;23213
58;admin.;divorced;secondary;no;8548;yes;no;cellular;14;may;175;8;-1;0;nonexistent;no;23214
43;blue-collar;married;primary;no;479;yes;no;cellular;14;may;293;2;370;2;failure;no;23215
38;blue-collar;married;secondary;no;1407;yes;no;cellular;14;may;169;3;174;7;failure;no;23216
26;student;single;primary;no;114;yes;no;cellular;14;may;226;2;-1;0;nonexistent;no;23217
31;blue-collar;single;primary;no;864;yes;no;telephone;14;may;113;2;-1;0;nonexistent;no;23218
36;blue-collar;married;primary;no;4608;yes;no;cellular;14;may;284;7;-1;0;nonexistent;no;23219
49;blue-collar;married;secondary;no;1039;yes;no;cellular;14;may;156;2;178;1;failure;no;23220
47;admin.;married;secondary;no;1863;yes;yes;cellular;14;may;151;4;-1;0;nonexistent;no;23221
31;blue-collar;married;secondary;no;150;yes;no;telephone;14;may;68;2;-1;0;nonexistent;no;23222
59;blue-collar;married;primary;no;5788;no;no;cellular;14;may;56;2;350;2;failure;no;23223
59;retired;divorced;secondary;no;5845;no;no;cellular;14;may;1060;2;-1;0;nonexistent;yes;23224
33;blue-collar;married;secondary;no;43;yes;no;cellular;14;may;332;2;358;2;failure;no;23225
35;blue-collar;married;secondary;no;2432;yes;no;cellular;14;may;196;2;-1;0;nonexistent;no;23226
32;blue-collar;single;secondary;yes;-575;yes;no;cellular;14;may;24;6;346;9;failure;no;23227
29;technician;single;secondary;no;769;yes;yes;cellular;14;may;67;3;-1;0;nonexistent;no;23228
29;management;single;tertiary;no;-11;yes;no;cellular;14;may;164;2;-1;0;nonexistent;no;23229
29;technician;single;secondary;no;70;yes;yes;cellular;14;may;400;2;-1;0;nonexistent;no;23230
28;student;single;secondary;no;1377;yes;no;cellular;14;may;688;2;-1;0;nonexistent;yes;23231
41;blue-collar;married;secondary;no;281;yes;no;cellular;14;may;123;4;-1;0;nonexistent;no;23232
33;blue-collar;single;primary;no;405;yes;no;cellular;14;may;99;4;353;1;failure;no;23233
36;admin.;single;secondary;no;886;yes;yes;cellular;14;may;362;6;-1;0;nonexistent;no;23234
43;blue-collar;married;primary;no;991;yes;no;cellular;14;may;111;2;-1;0;nonexistent;no;23235
29;blue-collar;married;secondary;no;64;yes;no;cellular;14;may;444;2;366;3;failure;no;23236
23;technician;single;secondary;no;1587;yes;yes;cellular;14;may;502;2;-1;0;nonexistent;no;23237
24;blue-collar;single;secondary;no;-169;yes;no;cellular;14;may;366;2;-1;0;nonexistent;no;23238
50;admin.;divorced;secondary;no;124;yes;yes;cellular;14;may;367;2;289;19;failure;no;23239
51;blue-collar;married;secondary;no;814;yes;no;cellular;14;may;17;8;-1;0;nonexistent;no;23240
46;admin.;married;secondary;no;196;yes;no;telephone;14;may;29;2;-1;0;nonexistent;no;23241
40;blue-collar;married;primary;no;309;yes;no;cellular;14;may;221;2;-1;0;nonexistent;no;23242
30;blue-collar;married;secondary;no;1717;yes;no;cellular;14;may;197;3;-1;0;nonexistent;no;23243
40;management;married;tertiary;no;229;yes;no;cellular;14;may;183;3;-1;0;nonexistent;no;23244
37;services;single;secondary;no;608;no;no;cellular;14;may;380;3;-1;0;nonexistent;no;23245
36;management;married;tertiary;no;-296;yes;no;cellular;14;may;113;3;-1;0;nonexistent;no;23246
34;blue-collar;married;secondary;no;2542;yes;no;cellular;14;may;228;1;-1;0;nonexistent;no;23247
30;blue-collar;married;secondary;no;664;no;yes;telephone;14;may;57;1;-1;0;nonexistent;no;23248
26;blue-collar;single;primary;no;93;yes;no;cellular;14;may;43;3;-1;0;nonexistent;no;23249
28;management;single;tertiary;no;293;yes;no;cellular;14;may;265;1;-1;0;nonexistent;no;23250
37;blue-collar;married;primary;no;2079;yes;yes;cellular;14;may;299;1;360;2;failure;no;23251
27;housemaid;married;primary;no;275;yes;no;cellular;14;may;196;2;-1;0;nonexistent;no;23252
27;technician;single;secondary;no;218;yes;no;cellular;14;may;1462;2;352;1;failure;no;23253
38;blue-collar;married;secondary;no;1731;yes;yes;cellular;14;may;162;2;350;4;failure;no;23254
31;blue-collar;married;primary;no;392;yes;no;cellular;14;may;465;2;360;1;failure;no;23255
27;technician;married;secondary;no;806;yes;no;cellular;14;may;304;2;332;21;failure;no;23256
40;technician;married;secondary;no;8536;yes;yes;cellular;14;may;487;2;-1;0;nonexistent;no;23257
35;blue-collar;married;secondary;no;1287;yes;no;cellular;14;may;251;3;-1;0;nonexistent;no;23258
47;housemaid;married;primary;no;275;yes;no;cellular;14;may;261;3;-1;0;nonexistent;no;23259
55;management;married;primary;no;338;yes;no;cellular;14;may;8;4;300;5;failure;no;23260
36;management;married;tertiary;no;1041;yes;no;cellular;14;may;480;2;-1;0;nonexistent;no;23261
35;admin.;married;secondary;no;100;yes;no;cellular;14;may;171;4;-1;0;nonexistent;no;23262
29;admin.;married;secondary;no;792;yes;no;cellular;14;may;374;2;-1;0;nonexistent;no;23263
43;blue-collar;married;secondary;no;30;no;no;cellular;14;may;60;5;371;2;failure;no;23264
31;management;married;tertiary;no;233;yes;no;cellular;14;may;241;2;365;10;failure;no;23265
47;entrepreneur;married;tertiary;no;-497;yes;no;cellular;14;may;176;2;-1;0;nonexistent;no;23266
31;self-employed;married;secondary;no;581;yes;no;cellular;14;may;303;3;174;3;failure;no;23267
30;blue-collar;married;secondary;no;378;yes;no;cellular;14;may;566;2;-1;0;nonexistent;yes;23268
43;blue-collar;married;primary;no;1;yes;yes;cellular;14;may;649;2;-1;0;nonexistent;no;23269
41;technician;single;secondary;no;200;yes;no;cellular;14;may;353;6;373;2;failure;no;23270
42;services;married;secondary;no;-166;no;no;cellular;14;may;337;4;-1;0;nonexistent;no;23271
39;technician;single;secondary;no;-143;yes;no;cellular;14;may;93;2;349;7;failure;no;23272
34;blue-collar;married;secondary;no;259;yes;no;cellular;14;may;291;2;-1;0;nonexistent;no;23273
27;admin.;single;secondary;no;54;yes;no;cellular;14;may;252;2;-1;0;nonexistent;no;23274
35;admin.;single;secondary;no;-133;yes;no;cellular;14;may;546;3;-1;0;nonexistent;no;23275
54;blue-collar;married;secondary;no;-135;yes;no;cellular;14;may;152;3;370;2;failure;no;23276
53;self-employed;married;primary;no;862;yes;no;telephone;14;may;267;4;-1;0;nonexistent;no;23277
34;blue-collar;married;primary;no;79;yes;no;cellular;14;may;406;2;-1;0;nonexistent;no;23278
26;blue-collar;married;secondary;no;5795;yes;no;cellular;14;may;1094;2;-1;0;nonexistent;yes;23279
30;admin.;single;secondary;no;315;yes;no;cellular;14;may;884;3;346;4;failure;yes;23280
53;retired;married;secondary;no;6095;yes;yes;cellular;14;may;410;5;-1;0;nonexistent;no;23281
44;technician;married;secondary;no;736;yes;no;telephone;14;may;210;2;-1;0;nonexistent;no;23282
56;blue-collar;married;primary;no;309;yes;no;cellular;14;may;198;2;367;4;failure;no;23283
35;technician;married;secondary;no;650;yes;no;cellular;14;may;241;2;349;2;failure;no;23284
35;management;single;tertiary;no;916;yes;no;cellular;14;may;460;2;-1;0;nonexistent;yes;23285
55;blue-collar;married;primary;no;-219;yes;no;telephone;14;may;427;2;364;4;failure;no;23286
31;blue-collar;single;secondary;no;1257;yes;no;cellular;14;may;350;2;-1;0;nonexistent;no;23287
30;entrepreneur;single;tertiary;no;303;yes;no;cellular;14;may;176;2;365;4;failure;no;23288
50;services;divorced;secondary;no;622;yes;no;cellular;14;may;93;3;-1;0;nonexistent;no;23289
46;management;divorced;tertiary;no;24598;yes;no;cellular;14;may;118;4;374;3;failure;no;23290
26;admin.;single;secondary;no;681;yes;no;cellular;14;may;336;2;322;3;failure;no;23291
48;blue-collar;married;secondary;no;685;yes;no;cellular;14;may;387;10;-1;0;nonexistent;no;23292
43;blue-collar;married;primary;no;-418;yes;yes;cellular;14;may;106;2;-1;0;nonexistent;no;23293
36;technician;married;secondary;no;-531;no;no;cellular;14;may;205;3;-1;0;nonexistent;no;23294
41;admin.;divorced;secondary;no;783;yes;yes;cellular;14;may;135;3;363;2;failure;no;23295
36;technician;married;secondary;no;1038;yes;no;telephone;14;may;42;3;-1;0;nonexistent;no;23296
29;technician;single;secondary;no;-13;yes;no;cellular;14;may;512;3;-1;0;nonexistent;no;23297
36;management;married;tertiary;no;2178;yes;no;cellular;14;may;75;3;-1;0;nonexistent;no;23298
43;services;single;secondary;no;0;yes;no;cellular;14;may;88;4;-1;0;nonexistent;no;23299
29;management;married;tertiary;no;8;yes;no;cellular;14;may;41;2;-1;0;nonexistent;no;23300
59;housemaid;divorced;primary;no;502;yes;no;telephone;14;may;27;3;-1;0;nonexistent;no;23301
39;services;divorced;primary;no;8654;yes;no;cellular;14;may;181;4;-1;0;nonexistent;no;23302
51;self-employed;married;secondary;no;421;yes;no;cellular;14;may;306;4;-1;0;nonexistent;no;23303
31;management;married;tertiary;no;1750;yes;no;telephone;14;may;90;3;-1;0;nonexistent;no;23304
35;blue-collar;married;secondary;no;911;yes;no;cellular;14;may;136;2;175;7;failure;no;23305
36;blue-collar;married;primary;no;994;yes;no;cellular;14;may;154;2;356;8;success;no;23306
28;technician;single;secondary;no;3;yes;no;cellular;14;may;190;2;-1;0;nonexistent;no;23307
35;blue-collar;married;secondary;no;612;yes;no;telephone;14;may;47;4;-1;0;nonexistent;no;23308
47;blue-collar;married;primary;no;-169;yes;yes;cellular;14;may;172;2;310;1;failure;no;23309
33;self-employed;married;secondary;no;49;yes;no;cellular;14;may;170;7;-1;0;nonexistent;no;23310
33;services;married;secondary;no;968;yes;no;cellular;14;may;204;5;-1;0;nonexistent;no;23311
38;technician;divorced;tertiary;no;1307;no;no;cellular;14;may;294;2;-1;0;nonexistent;no;23312
40;blue-collar;married;primary;no;2805;yes;no;cellular;14;may;173;6;353;23;failure;no;23313
55;admin.;divorced;secondary;no;-288;yes;no;cellular;14;may;62;4;352;2;failure;no;23314
33;services;married;secondary;no;207;yes;no;cellular;14;may;629;4;-1;0;nonexistent;yes;23315
47;admin.;married;secondary;no;1358;yes;no;cellular;14;may;80;4;-1;0;nonexistent;no;23316
41;blue-collar;married;secondary;no;356;yes;no;cellular;14;may;90;5;-1;0;nonexistent;no;23317
47;blue-collar;single;primary;no;355;yes;no;cellular;14;may;144;3;366;1;failure;no;23318
41;unemployed;single;secondary;no;315;yes;no;telephone;14;may;28;5;-1;0;nonexistent;no;23319
37;technician;married;secondary;no;987;yes;yes;cellular;14;may;306;2;-1;0;nonexistent;no;23320
37;blue-collar;married;primary;no;3051;no;no;cellular;14;may;386;4;-1;0;nonexistent;no;23321
38;self-employed;single;secondary;no;677;yes;no;cellular;14;may;114;2;-1;0;nonexistent;no;23322
27;services;single;secondary;no;3354;yes;no;cellular;14;may;493;5;-1;0;nonexistent;no;23323
42;blue-collar;married;secondary;no;343;yes;no;telephone;14;may;33;7;365;7;failure;no;23324
43;management;married;tertiary;no;536;yes;no;cellular;14;may;167;4;-1;0;nonexistent;no;23325
57;blue-collar;married;secondary;no;0;yes;no;cellular;14;may;125;5;-1;0;nonexistent;no;23326
39;blue-collar;married;primary;no;-223;yes;no;cellular;14;may;185;10;-1;0;nonexistent;no;23327
28;admin.;married;secondary;no;213;yes;no;cellular;14;may;341;3;-1;0;nonexistent;no;23328
33;blue-collar;single;secondary;no;-14;yes;no;cellular;14;may;223;2;-1;0;nonexistent;no;23329
31;student;single;tertiary;no;2030;yes;no;cellular;14;may;168;2;351;2;failure;no;23330
39;services;single;secondary;no;26;yes;no;cellular;14;may;166;3;-1;0;nonexistent;no;23331
34;blue-collar;single;tertiary;no;97;no;no;cellular;14;may;67;3;-1;0;nonexistent;no;23332
49;blue-collar;married;primary;no;584;yes;no;telephone;14;may;167;6;365;1;failure;no;23333
46;blue-collar;married;primary;no;1291;yes;no;cellular;14;may;142;3;259;17;failure;no;23334
37;services;married;secondary;no;20;yes;no;telephone;14;may;151;5;-1;0;nonexistent;no;23335
49;entrepreneur;married;primary;no;137;yes;no;cellular;14;may;384;7;-1;0;nonexistent;no;23336
31;services;married;secondary;no;4687;yes;no;cellular;14;may;192;4;-1;0;nonexistent;no;23337
43;blue-collar;married;secondary;no;7973;yes;no;cellular;14;may;100;2;-1;0;nonexistent;no;23338
48;blue-collar;married;primary;yes;-50;yes;no;cellular;14;may;212;6;-1;0;nonexistent;no;23339
33;technician;single;secondary;no;1074;yes;yes;cellular;14;may;308;2;-1;0;nonexistent;no;23340
32;technician;married;secondary;no;344;yes;yes;cellular;14;may;54;11;-1;0;nonexistent;no;23341
48;blue-collar;married;primary;no;430;no;no;cellular;14;may;340;3;371;8;failure;no;23342
39;blue-collar;single;secondary;no;522;yes;no;telephone;14;may;225;7;350;2;failure;no;23343
30;services;single;secondary;no;326;yes;no;cellular;14;may;197;4;-1;0;nonexistent;no;23344
32;blue-collar;single;primary;no;78;yes;no;cellular;14;may;72;2;-1;0;nonexistent;no;23345
38;self-employed;married;secondary;no;215;yes;no;cellular;14;may;115;2;175;2;failure;no;23346
42;blue-collar;married;primary;no;191;yes;no;telephone;14;may;382;3;371;1;failure;no;23347
29;blue-collar;married;secondary;no;59;yes;yes;cellular;14;may;100;3;356;2;failure;no;23348
52;management;married;tertiary;no;751;no;no;cellular;14;may;165;4;371;5;failure;no;23349
59;retired;married;tertiary;no;422;yes;no;cellular;14;may;647;4;-1;0;nonexistent;yes;23350
36;services;single;secondary;no;568;yes;no;cellular;15;may;140;3;364;2;failure;no;23351
30;entrepreneur;married;primary;no;386;yes;no;cellular;15;may;253;4;-1;0;nonexistent;no;23352
35;blue-collar;married;primary;no;-167;yes;no;cellular;15;may;195;3;359;1;failure;no;23353
33;blue-collar;married;secondary;no;101;yes;no;cellular;15;may;235;2;361;4;failure;no;23354
26;admin.;single;secondary;no;787;yes;no;cellular;15;may;68;2;371;1;failure;no;23355
30;technician;divorced;tertiary;no;317;yes;no;cellular;15;may;165;3;294;5;failure;no;23356
29;blue-collar;single;secondary;no;555;yes;no;cellular;15;may;133;4;-1;0;nonexistent;no;23357
33;technician;single;secondary;no;-242;yes;no;cellular;15;may;49;3;-1;0;nonexistent;no;23358
36;technician;single;secondary;no;125;yes;no;cellular;15;may;676;3;-1;0;nonexistent;yes;23359
40;technician;married;tertiary;no;602;yes;no;cellular;15;may;145;4;360;7;failure;no;23360
40;self-employed;married;tertiary;no;252;yes;no;cellular;15;may;103;6;-1;0;nonexistent;no;23361
30;services;married;secondary;no;637;yes;no;cellular;15;may;69;5;-1;0;nonexistent;no;23362
34;services;single;secondary;no;2;yes;no;cellular;15;may;153;2;-1;0;nonexistent;yes;23363
39;blue-collar;married;secondary;no;164;yes;no;telephone;15;may;26;6;373;2;failure;no;23364
28;entrepreneur;married;tertiary;no;1900;yes;no;cellular;15;may;9;6;-1;0;nonexistent;no;23365
38;blue-collar;married;primary;no;195;yes;no;cellular;15;may;165;2;-1;0;nonexistent;no;23366
48;retired;divorced;primary;no;666;yes;no;cellular;15;may;10;5;-1;0;nonexistent;no;23367
47;admin.;married;secondary;no;452;no;no;cellular;15;may;113;4;-1;0;nonexistent;no;23368
28;student;single;secondary;no;293;no;no;cellular;15;may;194;3;-1;0;nonexistent;no;23369
42;services;married;secondary;no;146;yes;yes;cellular;15;may;670;4;346;1;failure;yes;23370
30;technician;single;secondary;no;148;yes;yes;cellular;15;may;115;5;-1;0;nonexistent;no;23371
27;services;single;tertiary;yes;-152;yes;yes;cellular;15;may;14;4;-1;0;nonexistent;no;23372
31;technician;single;secondary;no;591;yes;yes;cellular;15;may;14;5;-1;0;nonexistent;no;23373
27;admin.;single;secondary;no;-145;yes;no;telephone;15;may;289;8;-1;0;nonexistent;no;23374
57;services;married;secondary;no;530;yes;no;telephone;15;may;10;7;360;7;failure;no;23375
39;blue-collar;married;secondary;no;43;no;no;cellular;15;may;354;8;-1;0;nonexistent;no;23376
47;admin.;married;secondary;no;175;yes;no;cellular;15;may;236;4;262;7;failure;no;23377
30;management;single;tertiary;no;872;yes;no;cellular;15;may;61;1;298;2;failure;no;23378
42;blue-collar;married;secondary;no;680;yes;no;cellular;15;may;306;4;365;2;failure;no;23379
38;management;married;secondary;no;10357;no;no;cellular;15;may;103;3;-1;0;nonexistent;no;23380
51;services;married;secondary;no;5885;yes;no;cellular;15;may;172;1;-1;0;nonexistent;no;23381
29;services;married;secondary;no;363;yes;no;cellular;15;may;164;1;-1;0;nonexistent;no;23382
30;technician;single;secondary;yes;28;yes;no;cellular;15;may;778;5;301;1;failure;no;23383
46;blue-collar;married;primary;no;4602;yes;no;telephone;15;may;39;1;-1;0;nonexistent;no;23384
48;blue-collar;married;secondary;no;1159;yes;yes;cellular;15;may;1181;9;-1;0;nonexistent;no;23385
31;management;single;tertiary;no;177;yes;no;cellular;15;may;124;1;-1;0;nonexistent;no;23386
35;management;single;tertiary;no;3000;yes;no;cellular;15;may;162;3;-1;0;nonexistent;no;23387
43;blue-collar;married;primary;no;232;no;yes;cellular;15;may;45;1;-1;0;nonexistent;no;23388
27;blue-collar;married;primary;no;500;yes;no;cellular;15;may;16;6;365;6;failure;no;23389
32;services;married;secondary;no;-538;no;yes;cellular;15;may;233;1;353;1;failure;no;23390
23;admin.;single;secondary;no;738;yes;no;cellular;15;may;347;1;-1;0;nonexistent;no;23391
43;management;married;tertiary;no;28;yes;no;cellular;15;may;136;1;176;1;failure;no;23392
45;blue-collar;single;secondary;no;615;yes;no;cellular;15;may;133;1;-1;0;nonexistent;no;23393
28;blue-collar;married;secondary;no;8;yes;no;cellular;15;may;196;1;-1;0;nonexistent;no;23394
60;retired;divorced;secondary;no;496;yes;no;cellular;15;may;655;2;-1;0;nonexistent;yes;23395
36;self-employed;single;tertiary;no;577;yes;no;cellular;15;may;33;1;298;1;failure;no;23396
31;entrepreneur;single;secondary;no;0;yes;no;cellular;15;may;56;1;176;1;failure;no;23397
34;admin.;married;secondary;no;0;yes;no;cellular;15;may;78;2;-1;0;nonexistent;no;23398
30;services;single;secondary;no;-143;yes;no;cellular;15;may;85;1;-1;0;nonexistent;no;23399
